# wavenumber (k), Specular Transmittance [-]
109.44020000,  0.86058000
109.68126000,  0.86181000
109.92232000,  0.86245000
110.16338000,  0.86209000
110.40443000,  0.86042000
110.64549000,  0.85728000
110.88655000,  0.85277000
111.12761000,  0.84753000
111.36867000,  0.84266000
111.60972000,  0.83938000
111.85078000,  0.83840000
112.09184000,  0.83948000
112.33290000,  0.84155000
112.57395000,  0.84326000
112.81501000,  0.84370000
113.05607000,  0.84264000
113.29713000,  0.84041000
113.53819000,  0.83749000
113.77924000,  0.83426000
114.02030000,  0.83100000
114.26136000,  0.82796000
114.50242000,  0.82537000
114.74347000,  0.82331000
114.98453000,  0.82164000
115.22559000,  0.82009000
115.46665000,  0.81848000
115.70770000,  0.81697000
115.94876000,  0.81599000
116.18982000,  0.81595000
116.43088000,  0.81684000
116.67194000,  0.81805000
116.91299000,  0.81869000
117.15405000,  0.81813000
117.39511000,  0.81635000
117.63617000,  0.81382000
117.87722000,  0.81120000
118.11828000,  0.80907000
118.35934000,  0.80788000
118.60040000,  0.80801000
118.84145000,  0.80966000
119.08251000,  0.81260000
119.32357000,  0.81609000
119.56463000,  0.81912000
119.80569000,  0.82080000
120.04674000,  0.82070000
120.28780000,  0.81891000
120.52886000,  0.81608000
120.76992000,  0.81323000
121.01097000,  0.81149000
121.25203000,  0.81162000
121.49309000,  0.81359000
121.73415000,  0.81649000
121.97521000,  0.81889000
122.21626000,  0.81963000
122.45732000,  0.81831000
122.69838000,  0.81522000
122.93944000,  0.81100000
123.18049000,  0.80628000
123.42155000,  0.80166000
123.66261000,  0.79770000
123.90367000,  0.79478000
124.14472000,  0.79292000
124.38578000,  0.79168000
124.62684000,  0.79038000
124.86790000,  0.78854000
125.10896000,  0.78609000
125.35001000,  0.78335000
125.59107000,  0.78069000
125.83213000,  0.77823000
126.07319000,  0.77589000
126.31424000,  0.77359000
126.55530000,  0.77141000
126.79636000,  0.76956000
127.03742000,  0.76811000
127.27848000,  0.76695000
127.51953000,  0.76591000
127.76059000,  0.76500000
128.00165000,  0.76451000
128.24271000,  0.76469000
128.48376000,  0.76544000
128.72482000,  0.76619000
128.96588000,  0.76619000
129.20694000,  0.76512000
129.44799000,  0.76344000
129.68905000,  0.76217000
129.93011000,  0.76223000
130.17117000,  0.76372000
130.41223000,  0.76588000
130.65328000,  0.76760000
130.89434000,  0.76813000
131.13540000,  0.76753000
131.37646000,  0.76649000
131.61751000,  0.76586000
131.85857000,  0.76607000
132.09963000,  0.76692000
132.34069000,  0.76766000
132.58174000,  0.76742000
132.82280000,  0.76570000
133.06386000,  0.76270000
133.30492000,  0.75912000
133.54598000,  0.75574000
