# wavenumber (k), Specular Transmittance [-]
214.54137000,  0.01284000
214.78243000,  0.01310000
215.02348000,  0.01326000
215.26454000,  0.01327000
215.50560000,  0.01313000
215.74666000,  0.01291000
215.98772000,  0.01269000
216.22877000,  0.01250000
216.46983000,  0.01240000
216.71089000,  0.01239000
216.95195000,  0.01245000
217.19300000,  0.01254000
217.43406000,  0.01262000
217.67512000,  0.01268000
217.91618000,  0.01273000
218.15723000,  0.01281000
218.39829000,  0.01291000
218.63935000,  0.01296000
218.88041000,  0.01291000
219.12147000,  0.01274000
219.36252000,  0.01249000
219.60358000,  0.01221000
219.84464000,  0.01194000
220.08570000,  0.01171000
220.32675000,  0.01160000
220.56781000,  0.01170000
220.80887000,  0.01204000
221.04993000,  0.01255000
221.29099000,  0.01307000
221.53204000,  0.01345000
221.77310000,  0.01357000
222.01416000,  0.01338000
222.25522000,  0.01297000
222.49627000,  0.01246000
222.73733000,  0.01202000
222.97839000,  0.01177000
223.21945000,  0.01172000
223.46050000,  0.01180000
223.70156000,  0.01191000
223.94262000,  0.01199000
224.18368000,  0.01205000
224.42474000,  0.01209000
224.66579000,  0.01207000
224.90685000,  0.01194000
225.14791000,  0.01170000
225.38897000,  0.01139000
225.63002000,  0.01110000
225.87108000,  0.01089000
226.11214000,  0.01079000
226.35320000,  0.01083000
226.59425000,  0.01103000
226.83531000,  0.01139000
227.07637000,  0.01181000
227.31743000,  0.01217000
227.55849000,  0.01234000
227.79954000,  0.01228000
228.04060000,  0.01205000
228.28166000,  0.01176000
228.52272000,  0.01151000
228.76377000,  0.01136000
229.00483000,  0.01135000
229.24589000,  0.01150000
229.48695000,  0.01176000
229.72801000,  0.01202000
229.96906000,  0.01211000
230.21012000,  0.01195000
230.45118000,  0.01160000
230.69224000,  0.01123000
230.93329000,  0.01103000
231.17435000,  0.01105000
231.41541000,  0.01123000
231.65647000,  0.01144000
231.89752000,  0.01160000
232.13858000,  0.01168000
232.37964000,  0.01172000
232.62070000,  0.01174000
232.86176000,  0.01175000
233.10281000,  0.01176000
233.34387000,  0.01179000
233.58493000,  0.01183000
233.82599000,  0.01189000
234.06704000,  0.01196000
234.30810000,  0.01203000
234.54916000,  0.01208000
234.79022000,  0.01207000
235.03127000,  0.01198000
235.27233000,  0.01180000
235.51339000,  0.01156000
235.75445000,  0.01131000
235.99551000,  0.01109000
236.23656000,  0.01095000
236.47762000,  0.01088000
236.71868000,  0.01084000
236.95974000,  0.01078000
237.20079000,  0.01067000
237.44185000,  0.01053000
237.68291000,  0.01038000
237.92397000,  0.01026000
238.16503000,  0.01016000
238.40608000,  0.01007000
238.64714000,  0.01001000
