# wavenumber (k), Specular Transmittance [-]
 56.88962000,  0.68363000
 57.13068000,  0.68063000
 57.37174000,  0.67750000
 57.61279000,  0.67420000
 57.85385000,  0.67089000
 58.09491000,  0.66775000
 58.33597000,  0.66470000
 58.57703000,  0.66174000
 58.81808000,  0.65879000
 59.05914000,  0.65580000
 59.30020000,  0.65279000
 59.54126000,  0.64977000
 59.78231000,  0.64668000
 60.02337000,  0.64345000
 60.26443000,  0.64012000
 60.50549000,  0.63662000
 60.74654000,  0.63309000
 60.98760000,  0.62961000
 61.22866000,  0.62620000
 61.46972000,  0.62297000
 61.71078000,  0.61983000
 61.95183000,  0.61673000
 62.19289000,  0.61360000
 62.43395000,  0.61030000
 62.67501000,  0.60697000
 62.91606000,  0.60365000
 63.15712000,  0.60045000
 63.39818000,  0.59750000
 63.63924000,  0.59467000
 63.88030000,  0.59189000
 64.12135000,  0.58907000
 64.36241000,  0.58608000
 64.60347000,  0.58299000
 64.84453000,  0.57984000
 65.08558000,  0.57668000
 65.32664000,  0.57358000
 65.56770000,  0.57052000
 65.80876000,  0.56752000
 66.04981000,  0.56455000
 66.29087000,  0.56162000
 66.53193000,  0.55867000
 66.77299000,  0.55567000
 67.01405000,  0.55262000
 67.25510000,  0.54949000
 67.49616000,  0.54630000
 67.73722000,  0.54308000
 67.97828000,  0.53982000
 68.21933000,  0.53652000
 68.46039000,  0.53318000
 68.70145000,  0.52977000
 68.94251000,  0.52629000
 69.18357000,  0.52270000
 69.42462000,  0.51906000
 69.66568000,  0.51537000
 69.90674000,  0.51171000
 70.14780000,  0.50812000
 70.38885000,  0.50461000
 70.62991000,  0.50119000
 70.87097000,  0.49788000
 71.11203000,  0.49471000
 71.35308000,  0.49167000
 71.59414000,  0.48876000
 71.83520000,  0.48592000
 72.07626000,  0.48308000
 72.31732000,  0.48025000
 72.55837000,  0.47742000
 72.79943000,  0.47464000
 73.04049000,  0.47193000
 73.28155000,  0.46928000
 73.52260000,  0.46668000
 73.76366000,  0.46410000
 74.00472000,  0.46150000
 74.24578000,  0.45890000
 74.48683000,  0.45629000
 74.72789000,  0.45369000
 74.96895000,  0.45112000
 75.21001000,  0.44857000
 75.45107000,  0.44602000
 75.69212000,  0.44348000
 75.93318000,  0.44091000
 76.17424000,  0.43832000
 76.41530000,  0.43570000
 76.65635000,  0.43304000
 76.89741000,  0.43033000
 77.13847000,  0.42761000
 77.37953000,  0.42489000
 77.62059000,  0.42219000
 77.86164000,  0.41955000
 78.10270000,  0.41693000
 78.34376000,  0.41434000
 78.58482000,  0.41175000
 78.82587000,  0.40913000
 79.06693000,  0.40648000
 79.30799000,  0.40379000
 79.54905000,  0.40107000
 79.79010000,  0.39835000
 80.03116000,  0.39566000
 80.27222000,  0.39306000
 80.51328000,  0.39051000
 80.75434000,  0.38804000
 80.99539000,  0.38555000
 81.23645000,  0.38295000
 81.47751000,  0.38026000
 81.71857000,  0.37745000
 81.95962000,  0.37460000
 82.20068000,  0.37180000
 82.44174000,  0.36908000
 82.68280000,  0.36654000
 82.92385000,  0.36411000
 83.16491000,  0.36178000
 83.40597000,  0.35947000
 83.64703000,  0.35709000
 83.88809000,  0.35465000
 84.12914000,  0.35211000
 84.37020000,  0.34950000
 84.61126000,  0.34683000
 84.85232000,  0.34416000
 85.09337000,  0.34150000
 85.33443000,  0.33889000
 85.57549000,  0.33638000
 85.81655000,  0.33395000
 86.05761000,  0.33159000
 86.29866000,  0.32927000
 86.53972000,  0.32691000
 86.78078000,  0.32454000
 87.02184000,  0.32217000
 87.26289000,  0.31982000
 87.50395000,  0.31758000
 87.74501000,  0.31539000
 87.98607000,  0.31328000
 88.22712000,  0.31118000
 88.46818000,  0.30904000
 88.70924000,  0.30684000
 88.95030000,  0.30456000
 89.19136000,  0.30223000
 89.43241000,  0.29988000
 89.67347000,  0.29755000
 89.91453000,  0.29530000
 90.15559000,  0.29314000
 90.39664000,  0.29111000
 90.63770000,  0.28916000
 90.87876000,  0.28726000
 91.11982000,  0.28537000
 91.36088000,  0.28346000
 91.60193000,  0.28150000
 91.84299000,  0.27947000
 92.08405000,  0.27734000
 92.32511000,  0.27504000
 92.56616000,  0.27266000
 92.80722000,  0.27021000
 93.04828000,  0.26780000
 93.28934000,  0.26552000
 93.53039000,  0.26331000
 93.77145000,  0.26118000
 94.01251000,  0.25907000
 94.25357000,  0.25693000
 94.49463000,  0.25481000
 94.73568000,  0.25274000
 94.97674000,  0.25077000
 95.21780000,  0.24895000
 95.45886000,  0.24722000
 95.69991000,  0.24555000
 95.94097000,  0.24382000
 96.18203000,  0.24189000
 96.42309000,  0.23988000
 96.66414000,  0.23781000
 96.90520000,  0.23586000
 97.14626000,  0.23424000
 97.38732000,  0.23281000
 97.62838000,  0.23159000
 97.86943000,  0.23030000
 98.11049000,  0.22870000
 98.35155000,  0.22673000
 98.59261000,  0.22413000
 98.83366000,  0.22128000
 99.07472000,  0.21838000
 99.31578000,  0.21570000
 99.55684000,  0.21373000
 99.79790000,  0.21201000
100.03895000,  0.21059000
100.28001000,  0.20924000
100.52107000,  0.20768000
100.76213000,  0.20607000
101.00318000,  0.20446000
101.24424000,  0.20269000
101.48530000,  0.20090000
101.72636000,  0.19922000
101.96741000,  0.19764000
102.20847000,  0.19645000
102.44953000,  0.19575000
102.69059000,  0.19518000
102.93165000,  0.19436000
103.17270000,  0.19313000
103.41376000,  0.19047000
103.65482000,  0.18841000
103.89588000,  0.18752000
104.13693000,  0.18752000
104.37799000,  0.18724000
104.61905000,  0.18535000
104.86011000,  0.18137000
105.10117000,  0.17620000
105.34222000,  0.17166000
105.58328000,  0.16928000
105.82434000,  0.16941000
106.06540000,  0.17113000
106.30645000,  0.17291000
