# wavenumber (k), Specular Transmittance [-]
142.22405000,  0.04833000
142.46511000,  0.04777000
142.70617000,  0.04792000
142.94723000,  0.04842000
143.18828000,  0.04888000
143.42934000,  0.04900000
143.67040000,  0.04873000
143.91146000,  0.04825000
144.15252000,  0.04789000
144.39357000,  0.04779000
144.63463000,  0.04780000
144.87569000,  0.04750000
145.11675000,  0.04660000
145.35780000,  0.04508000
145.59886000,  0.04335000
145.83992000,  0.04197000
146.08098000,  0.04135000
146.32203000,  0.04154000
146.56309000,  0.04222000
146.80415000,  0.04294000
147.04521000,  0.04344000
147.28627000,  0.04375000
147.52732000,  0.04403000
147.76838000,  0.04429000
148.00944000,  0.04431000
148.25050000,  0.04379000
